Area Type,Area Name,Year,Month,Date,Series Code,Seasonally Adjusted,Current Employment,Industry Title,FIPS,COUNTYFIP,County,Rural/Urban,Regions,Crosswalk Value
County,Sacramento,2017,May,05/01/2017,40000000,N,94500,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,June,06/01/2017,40000000,N,94700,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,July,07/01/2017,40000000,N,94900,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,August,08/01/2017,40000000,N,95700,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,September,09/01/2017,40000000,N,95300,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,October,10/01/2017,40000000,N,98300,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,November,11/01/2017,40000000,N,101500,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Sacramento,2017,December,12/01/2017,40000000,N,101900,transportation warehousing and utilities,6067,67,Sacramento,Urban,Sacramento,11
County,Yolo,2017,January,01/01/2017,40000000,N,20200,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,February,02/01/2017,40000000,N,20000,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,March,03/01/2017,40000000,N,20000,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,April,04/01/2017,40000000,N,20100,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,May,05/01/2017,40000000,N,20200,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,June,06/01/2017,40000000,N,20300,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,July,07/01/2017,40000000,N,20300,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,August,08/01/2017,40000000,N,20400,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,September,09/01/2017,40000000,N,20500,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,October,10/01/2017,40000000,N,20400,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,November,11/01/2017,40000000,N,20900,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Yolo,2017,December,12/01/2017,40000000,N,21100,transportation warehousing and utilities,6113,113,Yolo,Rural,Sacramento,11
County,Sutter,2017,January,01/01/2017,40000000,N,6700,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,February,02/01/2017,40000000,N,6600,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,March,03/01/2017,40000000,N,6700,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,April,04/01/2017,40000000,N,6800,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,May,05/01/2017,40000000,N,6800,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,June,06/01/2017,40000000,N,6800,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,July,07/01/2017,40000000,N,6800,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,August,08/01/2017,40000000,N,6700,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,September,09/01/2017,40000000,N,6700,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,October,10/01/2017,40000000,N,6800,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,November,11/01/2017,40000000,N,7100,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Sutter,2017,December,12/01/2017,40000000,N,7000,transportation warehousing and utilities,6101,101,Sutter,Rural,Sacramento,11
County,Yuba,2017,January,01/01/2017,40000000,N,2200,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,February,02/01/2017,40000000,N,2200,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,March,03/01/2017,40000000,N,2200,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,April,04/01/2017,40000000,N,2200,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,May,05/01/2017,40000000,N,2200,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,June,06/01/2017,40000000,N,2300,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,July,07/01/2017,40000000,N,2400,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,August,08/01/2017,40000000,N,2500,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,September,09/01/2017,40000000,N,2900,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,October,10/01/2017,40000000,N,3000,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,November,11/01/2017,40000000,N,2500,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,Yuba,2017,December,12/01/2017,40000000,N,2600,transportation warehousing and utilities,6115,115,Yuba,Rural,Sacramento,11
County,El Dorado,2017,January,01/01/2017,60000000,N,5700,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,February,02/01/2017,60000000,N,5800,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,March,03/01/2017,60000000,N,5900,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,April,04/01/2017,60000000,N,5800,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,May,05/01/2017,60000000,N,5900,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,June,06/01/2017,60000000,N,6000,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,July,07/01/2017,60000000,N,6500,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,August,08/01/2017,60000000,N,6400,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,September,09/01/2017,60000000,N,6200,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,October,10/01/2017,60000000,N,6500,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,November,11/01/2017,60000000,N,6400,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,El Dorado,2017,December,12/01/2017,60000000,N,6400,professional and business services,6017,17,El Dorado,Rural,Sacramento,22
County,Placer,2017,January,01/01/2017,60000000,N,19200,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,February,02/01/2017,60000000,N,20000,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,March,03/01/2017,60000000,N,19700,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,April,04/01/2017,60000000,N,20000,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,May,05/01/2017,60000000,N,20200,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,June,06/01/2017,60000000,N,20300,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,July,07/01/2017,60000000,N,21000,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,August,08/01/2017,60000000,N,21100,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,September,09/01/2017,60000000,N,21100,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,October,10/01/2017,60000000,N,21400,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,November,11/01/2017,60000000,N,21400,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Placer,2017,December,12/01/2017,60000000,N,21700,professional and business services,6061,61,Placer,Rural,Sacramento,22
County,Sacramento,2017,January,01/01/2017,60000000,N,93500,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,February,02/01/2017,60000000,N,94200,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,March,03/01/2017,60000000,N,94500,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,April,04/01/2017,60000000,N,94100,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,May,05/01/2017,60000000,N,95000,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,June,06/01/2017,60000000,N,95400,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,July,07/01/2017,60000000,N,94300,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,August,08/01/2017,60000000,N,94700,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,September,09/01/2017,60000000,N,94500,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,October,10/01/2017,60000000,N,95700,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,November,11/01/2017,60000000,N,96500,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Sacramento,2017,December,12/01/2017,60000000,N,95800,professional and business services,6067,67,Sacramento,Urban,Sacramento,22
County,Yolo,2017,January,01/01/2017,60000000,N,8800,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,February,02/01/2017,60000000,N,8800,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,March,03/01/2017,60000000,N,8800,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,April,04/01/2017,60000000,N,8900,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,May,05/01/2017,60000000,N,8900,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,June,06/01/2017,60000000,N,9100,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,July,07/01/2017,60000000,N,9300,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,August,08/01/2017,60000000,N,9300,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,September,09/01/2017,60000000,N,9200,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,October,10/01/2017,60000000,N,9200,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,November,11/01/2017,60000000,N,9300,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Yolo,2017,December,12/01/2017,60000000,N,9200,professional and business services,6113,113,Yolo,Rural,Sacramento,22
County,Sutter,2017,January,01/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,February,02/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,March,03/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,April,04/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,May,05/01/2017,60000000,N,2200,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,June,06/01/2017,60000000,N,2300,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,July,07/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,August,08/01/2017,60000000,N,2300,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,September,09/01/2017,60000000,N,2400,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,October,10/01/2017,60000000,N,2200,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,November,11/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Sutter,2017,December,12/01/2017,60000000,N,2100,professional and business services,6101,101,Sutter,Rural,Sacramento,22
County,Yuba,2017,January,01/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,February,02/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,March,03/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,April,04/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,May,05/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,June,06/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,July,07/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,August,08/01/2017,60000000,N,1000,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,September,09/01/2017,60000000,N,900,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,October,10/01/2017,60000000,N,1000,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,November,11/01/2017,60000000,N,1000,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,Yuba,2017,December,12/01/2017,60000000,N,1000,professional and business services,6115,115,Yuba,Rural,Sacramento,22
County,El Dorado,2017,January,01/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,February,02/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,March,03/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,April,04/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,May,05/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,June,06/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,July,07/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,August,08/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,September,09/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,October,10/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,November,11/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,El Dorado,2017,December,12/01/2017,90920000,N,600,state government,6017,17,El Dorado,Rural,Sacramento,37
County,Placer,2017,January,01/01/2017,90920000,N,700,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,February,02/01/2017,90920000,N,700,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,March,03/01/2017,90920000,N,700,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,April,04/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,May,05/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,June,06/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,July,07/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,August,08/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,September,09/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,October,10/01/2017,90920000,N,800,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,November,11/01/2017,90920000,N,700,state government,6061,61,Placer,Rural,Sacramento,37
County,Placer,2017,December,12/01/2017,90920000,N,700,state government,6061,61,Placer,Rural,Sacramento,37
County,Sacramento,2017,January,01/01/2017,90920000,N,88700,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,February,02/01/2017,90920000,N,88600,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,March,03/01/2017,90920000,N,89000,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,April,04/01/2017,90920000,N,89100,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,May,05/01/2017,90920000,N,89400,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,June,06/01/2017,90920000,N,89500,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,July,07/01/2017,90920000,N,89100,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,August,08/01/2017,90920000,N,88800,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,September,09/01/2017,90920000,N,89700,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,October,10/01/2017,90920000,N,90200,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,November,11/01/2017,90920000,N,90900,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Sacramento,2017,December,12/01/2017,90920000,N,89900,state government,6067,67,Sacramento,Urban,Sacramento,37
County,Yolo,2017,January,01/01/2017,90920000,N,27400,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,February,02/01/2017,90920000,N,27900,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,March,03/01/2017,90920000,N,28200,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,April,04/01/2017,90920000,N,28100,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,May,05/01/2017,90920000,N,28300,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,June,06/01/2017,90920000,N,28700,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,July,07/01/2017,90920000,N,26800,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,August,08/01/2017,90920000,N,26400,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,September,09/01/2017,90920000,N,25600,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,October,10/01/2017,90920000,N,28000,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,November,11/01/2017,90920000,N,27600,state government,6113,113,Yolo,Rural,Sacramento,37
County,Yolo,2017,December,12/01/2017,90920000,N,28500,state government,6113,113,Yolo,Rural,Sacramento,37
County,Sutter,2017,January,01/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,February,02/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,March,03/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,May,05/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,April,04/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,June,06/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,July,07/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,August,08/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,September,09/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,October,10/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,November,11/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Sutter,2017,December,12/01/2017,90920000,N,100,state government,6101,101,Sutter,Rural,Sacramento,37
County,Yuba,2017,January,01/01/2017,90920000,N,700,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,February,02/01/2017,90920000,N,700,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,March,03/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,April,04/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,May,05/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,June,06/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,July,07/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,August,08/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,September,09/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,October,10/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,November,11/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,Yuba,2017,December,12/01/2017,90920000,N,800,state government,6115,115,Yuba,Rural,Sacramento,37
County,El Dorado,2017,January,01/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,February,02/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,March,03/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,April,04/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,May,05/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,June,06/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,July,07/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,August,08/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,September,09/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,October,10/01/2017,30000000,N,2600,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,November,11/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,El Dorado,2017,December,12/01/2017,30000000,N,2500,manufacturing,6017,17,El Dorado,Rural,Sacramento,8
County,Placer,2017,January,01/01/2017,30000000,N,6000,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,February,02/01/2017,30000000,N,6000,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,March,03/01/2017,30000000,N,5600,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,April,04/01/2017,30000000,N,5700,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,May,05/01/2017,30000000,N,5700,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,June,06/01/2017,30000000,N,5800,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,July,07/01/2017,30000000,N,5700,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,August,08/01/2017,30000000,N,5700,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,September,09/01/2017,30000000,N,5800,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,October,10/01/2017,30000000,N,5900,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,November,11/01/2017,30000000,N,5900,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Placer,2017,December,12/01/2017,30000000,N,5800,manufacturing,6061,61,Placer,Rural,Sacramento,8
County,Sacramento,2017,January,01/01/2017,30000000,N,20700,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,February,02/01/2017,30000000,N,20900,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,March,03/01/2017,30000000,N,20700,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,April,04/01/2017,30000000,N,20900,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,May,05/01/2017,30000000,N,20900,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,June,06/01/2017,30000000,N,21100,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,July,07/01/2017,30000000,N,21400,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,August,08/01/2017,30000000,N,21100,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,September,09/01/2017,30000000,N,21300,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,October,10/01/2017,30000000,N,21400,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,November,11/01/2017,30000000,N,21300,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Sacramento,2017,December,12/01/2017,30000000,N,21500,manufacturing,6067,67,Sacramento,Urban,Sacramento,8
County,Yolo,2017,January,01/01/2017,30000000,N,5900,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,February,02/01/2017,30000000,N,5800,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,March,03/01/2017,30000000,N,5900,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,April,04/01/2017,30000000,N,6000,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,May,05/01/2017,30000000,N,6300,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,June,06/01/2017,30000000,N,6100,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,July,07/01/2017,30000000,N,6200,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,August,08/01/2017,30000000,N,6900,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,September,09/01/2017,30000000,N,7000,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,October,10/01/2017,30000000,N,6400,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,November,11/01/2017,30000000,N,6300,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Yolo,2017,December,12/01/2017,30000000,N,6300,manufacturing,6113,113,Yolo,Rural,Sacramento,8
County,Sutter,2017,January,01/01/2017,30000000,N,1400,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,February,02/01/2017,30000000,N,1400,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,March,03/01/2017,30000000,N,1400,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,April,04/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,May,05/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,June,06/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,July,07/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,August,08/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,September,09/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,October,10/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
County,Sutter,2017,November,11/01/2017,30000000,N,1500,manufacturing,6101,101,Sutter,Rural,Sacramento,8
