Industry Title,LMID Industry Title,Parsed_Code,Area Type,Area Name,Date,Seasonally Adjusted,Current Employment,Main_EDD,Main_Code,Sub_1,Sub_1_Code,Sub_2,Sub_2_Code,Sub_3,Sub_3_Code,Sub_4,Sub_4_Code
local government education,local government education,931,County,Sonoma County,01/01/2017,N,15900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,01/01/2017,N,15700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,01/01/2017,N,21200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,01/01/2017,N,977300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,02/01/2017,N,35200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,02/01/2017,N,30600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,02/01/2017,N,233300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,02/01/2017,N,4800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,02/01/2017,N,5500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,02/01/2017,N,11500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,02/01/2017,N,4500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,02/01/2017,N,79200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,02/01/2017,N,84500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,02/01/2017,N,20100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,02/01/2017,N,11800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,02/01/2017,N,5500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,02/01/2017,N,9900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,02/01/2017,N,16100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,02/01/2017,N,16400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,02/01/2017,N,21900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,02/01/2017,N,992900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,03/01/2017,N,34800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,03/01/2017,N,31300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,03/01/2017,N,237700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,03/01/2017,N,4800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,03/01/2017,N,5500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,03/01/2017,N,11700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,03/01/2017,N,4600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,03/01/2017,N,79100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,03/01/2017,N,84500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,03/01/2017,N,20200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,03/01/2017,N,12000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,03/01/2017,N,5600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,03/01/2017,N,10000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,03/01/2017,N,16200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,03/01/2017,N,16600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,03/01/2017,N,22000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,03/01/2017,N,1006200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,04/01/2017,N,35300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,04/01/2017,N,31200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,04/01/2017,N,237800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,04/01/2017,N,4800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,04/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,04/01/2017,N,11800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,04/01/2017,N,4400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,04/01/2017,N,79600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,04/01/2017,N,85100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,04/01/2017,N,20600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,04/01/2017,N,12400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,04/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,04/01/2017,N,10100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,04/01/2017,N,16200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,04/01/2017,N,16200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,04/01/2017,N,22100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,04/01/2017,N,1007100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,05/01/2017,N,35500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,05/01/2017,N,30900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,05/01/2017,N,238700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,05/01/2017,N,4900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,05/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,05/01/2017,N,11800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,05/01/2017,N,4400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,05/01/2017,N,80900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,05/01/2017,N,84900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,05/01/2017,N,21000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,05/01/2017,N,12500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,05/01/2017,N,5600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,05/01/2017,N,10000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,05/01/2017,N,15900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,05/01/2017,N,16400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,05/01/2017,N,22200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,05/01/2017,N,1012900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,06/01/2017,N,35000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,06/01/2017,N,30600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,06/01/2017,N,235800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,06/01/2017,N,4800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,06/01/2017,N,5600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,06/01/2017,N,11400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,06/01/2017,N,4400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,06/01/2017,N,77500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,06/01/2017,N,83800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,06/01/2017,N,19900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,06/01/2017,N,11900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,06/01/2017,N,5600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,06/01/2017,N,10000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,06/01/2017,N,15100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,06/01/2017,N,15100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,06/01/2017,N,21200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,06/01/2017,N,989600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,07/01/2017,N,29100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,07/01/2017,N,24700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,07/01/2017,N,196600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,07/01/2017,N,3800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,07/01/2017,N,5100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,07/01/2017,N,10400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,07/01/2017,N,3900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,07/01/2017,N,64600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,07/01/2017,N,67800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,07/01/2017,N,17000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,07/01/2017,N,10700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,07/01/2017,N,4000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,07/01/2017,N,7800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,07/01/2017,N,12200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,07/01/2017,N,15200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,07/01/2017,N,17900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,07/01/2017,N,827200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,08/01/2017,N,29800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,08/01/2017,N,26900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,08/01/2017,N,202300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,08/01/2017,N,4200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,08/01/2017,N,5100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,08/01/2017,N,10700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,08/01/2017,N,3600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,08/01/2017,N,63000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,08/01/2017,N,70800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,08/01/2017,N,19800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,08/01/2017,N,10800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,08/01/2017,N,5000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,08/01/2017,N,8400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,08/01/2017,N,14000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,08/01/2017,N,15800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,08/01/2017,N,18000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,08/01/2017,N,862900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,09/01/2017,N,33000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,09/01/2017,N,29200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,09/01/2017,N,224400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,09/01/2017,N,4700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,09/01/2017,N,5200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,09/01/2017,N,12700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,09/01/2017,N,4200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,09/01/2017,N,74200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,09/01/2017,N,79400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,09/01/2017,N,20600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,09/01/2017,N,11600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,09/01/2017,N,5400,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,09/01/2017,N,9200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,09/01/2017,N,14500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,09/01/2017,N,15900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,09/01/2017,N,20300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,09/01/2017,N,950700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,10/01/2017,N,34800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,10/01/2017,N,30800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,10/01/2017,N,232800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,10/01/2017,N,4900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,10/01/2017,N,5600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,10/01/2017,N,13300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,10/01/2017,N,4100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,10/01/2017,N,79300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,10/01/2017,N,81700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,10/01/2017,N,21100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,10/01/2017,N,12200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,10/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,10/01/2017,N,9800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,10/01/2017,N,14700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,10/01/2017,N,17200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,10/01/2017,N,21300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,10/01/2017,N,996900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,11/01/2017,N,35800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,11/01/2017,N,32000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,11/01/2017,N,236600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,11/01/2017,N,5100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,11/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,11/01/2017,N,13300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,11/01/2017,N,4100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,11/01/2017,N,80500,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,11/01/2017,N,83100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,11/01/2017,N,21300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,11/01/2017,N,12300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,11/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,11/01/2017,N,9900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,11/01/2017,N,14700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,11/01/2017,N,17200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,11/01/2017,N,22200,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,11/01/2017,N,1014000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Fresno County,12/01/2017,N,35900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Kern County,12/01/2017,N,31700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Los Angeles County,12/01/2017,N,236600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Madera County,12/01/2017,N,4900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Marin County,12/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Monterey County,12/01/2017,N,13300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Napa County,12/01/2017,N,4100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Orange County,12/01/2017,N,78700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Diego County,12/01/2017,N,82900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,San Joaquin County,12/01/2017,N,21300,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Santa Barbara County,12/01/2017,N,12100,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Shasta County,12/01/2017,N,5700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Solano County,12/01/2017,N,9800,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Sonoma County,12/01/2017,N,15000,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Stanislaus County,12/01/2017,N,16700,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,County,Ventura County,12/01/2017,N,21600,government,900,state and local government,940,local government,930,local government education,931,local government education,931
local government education,local government education,931,State,California,12/01/2017,N,1005900,government,900,state and local government,940,local government,930,local government education,931,local government education,931
state government excluding education,state government excluding education,922,County,Humboldt County,01/01/2017,N,1200,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
state government excluding education,state government excluding education,922,County,Kern County,01/01/2017,N,8300,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
state government excluding education,state government excluding education,922,County,Los Angeles County,01/01/2017,N,29400,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
state government excluding education,state government excluding education,922,County,Marin County,01/01/2017,N,1900,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
state government excluding education,state government excluding education,922,County,Merced County,01/01/2017,N,500,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
state government excluding education,state government excluding education,922,County,Monterey County,01/01/2017,N,4200,government,900,state and local government,940,state government,920,state government excluding education,922,state government excluding education,922
